LATITUDE,LONGITUDE,SEASON,TYPE,COUNTY,LOCATION,STATION,YYYY,MM,DD,TIME,DEPTH (m),SECCHI (m),TEMP (°C),SAL (°/°°),DO (mg/L),pH,WIND (mph),WIND DIR,TN (µg/L),TP (µg/L),CHL (µg/L)(uncorrected),CHL (µg/L)(corrected),COLOR (Pt-Co units),Kd average,Kd Z >= 0.5 m average,Notes,Samplers,Monthly Estuary Averages:,Dates,TEMP (°C),SAL (°/°°),DO (mg/L),pH,TN (µg/L),TP (µg/L),CHL (µg/L)(uncorrected),Color (PCU),Kd Z >= 0.5 m average,Notes:
29.30833,-83.14667,Summer,River/Stream,Dixie,Suwannee,2,2003,8,18,08:45,5.0,0.5,27.40,0.08,4.32,6.82,,,1210,132,0.70,,298,7.17,7.17,,"E.B., J.H.",,,,,,,,,,,,
29.34167,-83.19167,Summer,Estuary,Dixie,Suwannee,3,2003,8,18,10:14,1.2,0.5,29.95,11.98,4.96,7.51,,,1090,119,4.50,,182,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.30417,-83.17600,Summer,Estuary,Dixie,Suwannee,4,2003,8,18,08:22,0.5,0.4,27.89,2.21,4.36,6.98,,,1290,140,2.20,,278,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.16167,Summer,Estuary,Dixie,Suwannee,5,2003,8,18,12:20,0.9,0.4,30.00,1.80,4.69,7.30,,,1200,127,2.20,,276,.,.,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.14167,Summer,Estuary,Dixie,Suwannee,6,2003,8,18,12:46,1.9,0.5,30.04,6.02,5.02,7.46,,,1110,116,7.40,,225,3.53,3.53,,"E.B., J.H.",,,,,,,,,,,,
29.30833,-83.24167,Summer,Estuary,Dixie,Suwannee,7,2003,8,18,09:38,4.2,1.3,29.30,17.30,6.66,8.05,,,560,55,17.60,,78,2.46,2.46,,"E.B., J.H.",,,,,,,,,,,,
29.27500,-83.22500,Summer,Estuary,Dixie,Suwannee,8,2003,8,18,08:47,4.0,1.3,28.92,22.19,6.05,8.05,,,470,48,14.10,,53,1.26,1.26,,"E.B., J.H.",,,,,,,,,,,,
29.24167,-83.20833,Summer,Estuary,Dixie,Suwannee,9,2003,8,18,15:17,4.2,1.0,31.12,19.68,6.94,8.07,,,460,42,14.50,,47,1.93,1.93,,"E.B., J.H.",,,,,,,,,,,,
29.20833,-83.19167,Summer,Estuary,Dixie,Suwannee,10,2003,8,18,14:55,3.6,2.2,29.95,23.77,6.70,8.07,,,350,27,6.00,,23,0.93,0.93,,"E.B., J.H.",,8/18/2003,29.65,13.12,5.67,7.69,816,84,8.56,145,2.02,
29.32723,-83.10382,Fall,River/Stream,Dixie,Suwannee,1,2003,9,29,.,4.5,1.1,23.40,0.15,5.97,.,,,1420,86,0.90,,93,.,.,,J.H.,,,,,,,,,,,,
29.30833,-83.14667,Fall,River/Stream,Dixie,Suwannee,2,2003,9,29,.,3.5,1.0,23.40,0.16,5.90,.,,,1400,84,0.50,,97,.,.,,J.H.,,,,,,,,,,,,
29.34167,-83.19167,Fall,Estuary,Dixie,Suwannee,3,2003,9,29,09:22,0.7,Bottom,21.53,18.31,6.93,.,,,650,98,36.10,,63,3.12,.,,J.H.,,,,,,,,,,,,
29.30417,-83.17600,Fall,Estuary,Dixie,Suwannee,4,2003,9,29,09:05,1.0,0.6,23.46,0.48,6.41,.,,,1390,100,9.40,,100,7.27,.,,J.H.,,,,,,,,,,,,
29.27500,-83.16167,Fall,Estuary,Dixie,Suwannee,5,2003,9,29,.,0.5,0.4,23.10,0.94,7.03,.,,,1350,117,.,,70,.,.,,J.H.,,,,,,,,,,,,
29.24167,-83.14167,Fall,Estuary,Dixie,Suwannee,6,2003,9,29,.,1.5,0.8,22.42,12.20,6.78,.,,,940,100,20.10,,63,.,.,,J.H.,,,,,,,,,,,,
29.30833,-83.24167,Fall,Estuary,Dixie,Suwannee,7,2003,9,29,09:42,3.3,1.7,23.40,24.48,6.69,.,,,450,42,14.70,,33,1.83,1.83,,J.H.,,,,,,,,,,,,
29.27500,-83.22500,Fall,Estuary,Dixie,Suwannee,8,2003,9,29,09:56,3.2,2.2,24.22,26.36,6.36,.,,,350,34,11.60,,23,3.93,3.93,,J.H.,,,,,,,,,,,,
29.24167,-83.20833,Fall,Estuary,Dixie,Suwannee,9,2003,9,29,10:11,3.2,1.6,23.62,23.75,6.46,.,,,520,62,22.00,,32,4.27,4.27,,J.H.,,,,,,,,,,,,
29.20833,-83.19167,Fall,Estuary,Dixie,Suwannee,10,2003,9,29,.,2.1,1.7,24.11,26.29,6.51,.,,,410,37,14.50,,23,.,.,,J.H.,,9/29/2003,23.23,16.60,6.65,#DIV/0!,758,74,18.34,51,3.34,
29.32723,-83.10382,Fall,River/Stream,Dixie,Suwannee,1,2003,10,22,11:26,6.0,1.8,22.70,0.16,5.82,8.10,,,1330,106,0.90,,80,2.67,2.67,,"J.H., D.V.",,,,,,,,,,,,
29.30833,-83.14667,Fall,River/Stream,Dixie,Suwannee,2,2003,10,22,08:40,4.0,1.5,22.80,0.20,6.55,7.69,,,1281,122,0.90,,80,2.82,2.82,,"J.H., D.V.",,,,,,,,,,,,
29.34167,-83.19167,Fall,Estuary,Dixie,Suwannee,3,2003,10,22,09:17,1.5,0.8,23.44,25.25,5.91,7.97,,,770,99,18.20,,24,2.99,2.99,,"J.H., D.V.",,,,,,,,,,,,
29.30417,-83.17600,Fall,Estuary,Dixie,Suwannee,4,2003,10,22,08:56,1.8,0.6,23.15,20.93,5.90,7.67,,,730,101,14.50,,30,3.42,3.42,,"J.H., D.V.",,,,,,,,,,,,
29.27500,-83.16167,Fall,Estuary,Dixie,Suwannee,5,2003,10,22,10:54,2.2,1.1,23.87,29.61,5.75,7.95,,,500,70,18.00,,18,2.74,2.74,,"J.H., D.V.",,,,,,,,,,,,
29.24167,-83.14167,Fall,Estuary,Dixie,Suwannee,6,2003,10,22,10:40,2.2,1.1,26.67,27.73,5.75,7.95,,,450,58,24.70,,18,1.88,1.88,,"J.H., D.V.",,,,,,,,,,,,
29.30833,-83.24167,Fall,Estuary,Dixie,Suwannee,7,2003,10,22,09:34,4.0,2.0,23.26,28.84,5.91,7.92,,,260,30,7.50,,13,1.55,1.55,,"J.H., D.V.",,,,,,,,,,,,
29.27500,-83.22500,Fall,Estuary,Dixie,Suwannee,8,2003,10,22,09:48,4.4,1.8,23.52,29.04,5.70,7.91,,,410,37,10.90,,13,1.54,1.54,,"J.H., D.V.",,,,,,,,,,,,
29.24167,-83.20833,Fall,Estuary,Dixie,Suwannee,9,2003,10,22,10:02,4.4,1.9,23.89,29.77,5.82,7.95,,,380,36,10.70,,12,1.74,1.74,,"J.H., D.V.",,,,,,,,,,,,
29.20833,-83.19167,Fall,Estuary,Dixie,Suwannee,10,2003,10,22,10:20,4.4,1.8,23.87,29.81,5.74,7.95,,,360,32,11.40,,12,1.17,1.17,,"J.H., D.V.",,10/22/2003,23.96,27.62,5.81,7.91,483,58,14.49,18,2.13,
29.32723,-83.10382,Fall,River/Stream,Dixie,Suwannee,1,2003,11,21,15:01,5.5,1.3,20.05,0.14,6.38,7.64,,,1370,172,0.40,,127,3.64,3.64,,"J.H., D.V.",,,,,,,,,,,,
29.30833,-83.14667,Fall,River/Stream,Dixie,Suwannee,2,2003,11,20,14:31,5.0,1.6,20.32,0.20,6.69,7.58,,,1260,123,0.40,,130,2.57,2.57,,"J.H., D.V.",,,,,,,,,,,,
29.34167,-83.19167,Fall,Estuary,Dixie,Suwannee,3,2003,11,20,15:02,0.7,Bottom,19.41,20.56,8.90,7.87,,,690,61,21.50,,41,2.84,2.84,,"J.H., D.V.",,,,,,,,,,,,
29.30417,-83.17600,Fall,Estuary,Dixie,Suwannee,4,2003,11,20,14:46,0.6,Bottom,18.29,5.76,7.77,7.55,,,1050,101,6.70,,101,4.10,.,,"J.H., D.V.",,,,,,,,,,,,
29.27500,-83.16167,Fall,Estuary,Dixie,Suwannee,5,2003,11,21,14:15,1.3,Bottom,19.37,19.53,7.87,7.64,,,790,61,4.70,,75,1.81,1.81,,"J.H., D.V.",,,,,,,,,,,,
29.24167,-83.14167,Fall,Estuary,Dixie,Suwannee,6,2003,11,21,14:33,2.3,1.5,18.80,18.82,7.84,7.82,,,930,73,8.70,,65,2.31,2.31,,"J.H., D.V.",,,,,,,,,,,,
29.30833,-83.24167,Fall,Estuary,Dixie,Suwannee,7,2003,11,20,15:19,3.7,1.6,19.91,22.98,8.85,8.02,,,510,40,15.80,,32,1.75,1.75,,"J.H., D.V.",,,,,,,,,,,,
29.27500,-83.22500,Fall,Estuary,Dixie,Suwannee,8,2003,11,20,15:36,3.8,1.5,20.28,23.80,9.41,8.04,,,520,47,17.60,,31,1.26,1.26,,"J.H., D.V.",,,,,,,,,,,,
29.24167,-83.20833,Fall,Estuary,Dixie,Suwannee,9,2003,11,20,16:09,3.3,2.0,20.17,23.42,8.94,8.00,,,540,40,17.20,,33,1.73,1.73,,"J.H., D.V.",,,,,,,,,,,,
29.20833,-83.19167,Fall,Estuary,Dixie,Suwannee,10,2003,11,20,15:55,3.3,2.3,20.23,27.03,8.36,7.99,,,420,32,11.10,,22,1.35,1.35,,"J.H., D.V.",,11/20/2003,19.56,20.24,8.49,7.87,681,57,12.91,50,1.86,
29.32723,-83.10382,Winter,River/Stream,Dixie,Suwannee,1,2003,12,8,15:15,5.9,1.9,16.75,0.16,7.46,7.87,,,1320,83,0.40,,60,2.43,2.43,,"J.H., D.V.",,,,,,,,,,,,
29.30833,-83.14667,Winter,River/Stream,Dixie,Suwannee,2,2003,12,8,15:00,4.4,2.1,16.55,0.20,7.33,7.98,,,1290,83,0.40,,60,2.23,2.23,,"J.H., D.V.",,,,,,,,,,,,
29.34167,-83.19167,Winter,Estuary,Dixie,Suwannee,3,2003,12,8,10:15,1.2,0.7,11.12,28.70,8.53,7.88,,,810,66,13.40,,18,2.70,2.70,,"J.H., D.V.",,,,,,,,,,,,
29.30417,-83.17600,Winter,Estuary,Dixie,Suwannee,4,2003,12,8,13:35,0.9,Bottom,12.42,20.07,9.76,7.87,,,530,43,6.30,,27,2.52,2.52,,"J.H., D.V.",,,,,,,,,,,,
29.27500,-83.16167,Winter,Estuary,Dixie,Suwannee,5,2003,12,8,10:41,1.3,1.0,11.62,28.10,8.09,7.92,,,760,66,15.40,,16,3.04,3.04,,"J.H., D.V.",,,,,,,,,,,,
29.24167,-83.14167,Winter,Estuary,Dixie,Suwannee,6,2003,12,8,10:56,2.1,1.1,11.36,23.43,8.31,7.98,,,630,53,11.20,,21,2.23,2.23,,"J.H., D.V.",,,,,,,,,,,,
29.30833,-83.24167,Winter,Estuary,Dixie,Suwannee,7,2003,12,8,13:55,3.8,1.7,12.68,30.37,8.38,7.93,,,360,22,5.80,,9,0.96,0.96,,"J.H., D.V.",,,,,,,,,,,,
29.27500,-83.22500,Winter,Estuary,Dixie,Suwannee,8,2003,12,8,14:05,4.0,1.4,13.22,28.31,8.45,7.99,,,440,36,12.70,,13,1.07,1.07,,"J.H., D.V.",,,,,,,,,,,,
29.24167,-83.20833,Winter,Estuary,Dixie,Suwannee,9,2003,12,8,14:15,3.9,1.5,13.47,26.72,8.44,8.02,,,540,40,11.60,,15,1.43,1.43,,"J.H., D.V.",,,,,,,,,,,,
29.20833,-83.19167,Winter,Estuary,Dixie,Suwannee,10,2003,12,8,14:30,3.6,1.8,13.30,26.21,8.24,8.00,,,440,27,8.10,,15,1.55,1.55,,"J.H., D.V.",,12/8/2003,12.40,26.49,8.53,7.95,564,44,10.56,17,1.94,
29.32723,-83.10382,Winter,River/Stream,Dixie,Suwannee,1,2004,1,13,16:52,7.9,1.7,14.98,0.16,6.64,7.93,,,1370,150,0.64,,52,1.47,1.47,,J.H.,,,,,,,,,,,,
29.30833,-83.14667,Winter,River/Stream,Dixie,Suwannee,2,2004,1,13,14:15,5.2,2.0,15.21,0.17,8.67,8.71,,,1290,100,0.83,,52,0.81,0.81,,J.H.,,,,,,,,,,,,
29.34167,-83.19167,Winter,Estuary,Dixie,Suwannee,3,2004,1,13,14:46,1.0,Bottom,11.82,23.86,9.02,8.01,,,320,24,2.44,,19,1.06,1.06,,J.H.,,,,,,,,,,,,
29.30417,-83.17600,Winter,Estuary,Dixie,Suwannee,4,2004,1,13,14:29,1.3,Bottom,16.20,3.38,.,8.41,,,490,63,3.08,,44,1.84,1.84,,J.H.,,,,,,,,,,,,
29.27500,-83.16167,Winter,Estuary,Dixie,Suwannee,5,2004,1,13,16:31,1.4,Bottom,12.91,24.32,7.42,8.04,,,240,20,4.09,,15,0.85,0.85,,J.H.,,,,,,,,,,,,
29.24167,-83.14167,Winter,Estuary,Dixie,Suwannee,6,2004,1,13,16:18,2.7,2.0,12.64,24.42,7.64,8.08,,,370,26,5.84,,14,0.89,0.89,,J.H.,,,,,,,,,,,,
29.30833,-83.24167,Winter,Estuary,Dixie,Suwannee,7,2004,1,13,15:03,4.1,3.5,11.57,25.96,8.84,7.89,,,290,19,2.21,,14,0.77,0.77,,J.H.,,,,,,,,,,,,
29.27500,-83.22500,Winter,Estuary,Dixie,Suwannee,8,2004,1,13,15:33,4.0,Bottom,11.68,25.68,7.85,7.89,,,350,29,2.11,,13,0.82,0.82,,J.H.,,,,,,,,,,,,
29.24167,-83.20833,Winter,Estuary,Dixie,Suwannee,9,2004,1,13,15:46,4.4,Bottom,12.85,25.73,7.37,8.00,,,300,20,3.45,,13,0.79,0.79,,J.H.,,,,,,,,,,,,
29.20833,-83.19167,Winter,Estuary,Dixie,Suwannee,10,2004,1,13,16:01,4.1,2.6,12.62,21.89,7.60,8.08,,,410,27,6.21,,17,0.95,0.95,,J.H.,,1/13/2004,12.79,21.91,7.96,8.05,346,29,3.68,19,0.99,
29.32723,-83.10382,Winter,River/Stream,Dixie,Suwannee,1,2004,2,19,15:46,7.4,1.1,14.18,0.07,12.81,8.03,,,880,96,0.69,,184,3.68,3.68,,J.H.,,,,,,,,,,,,
29.30833,-83.14667,Winter,River/Stream,Dixie,Suwannee,2,2004,2,19,13:38,5.5,0.8,14.39,0.09,9.32,7.89,,,910,96,1.15,,148,2.87,2.87,,J.H.,,,,,,,,,,,,
29.34167,-83.19167,Winter,Estuary,Dixie,Suwannee,3,2004,2,19,14:05,1.7,Bottom,12.86,24.31,5.99,7.97,,,350,23,3.40,,17,0.98,0.98,,J.H.,,,,,,,,,,,,
29.30417,-83.17600,Winter,Estuary,Dixie,Suwannee,4,2004,2,19,13:50,1.7,1.5,14.62,17.00,8.02,7.97,,,530,54,5.15,,70,1.22,1.22,,J.H.,,,,,,,,,,,,
29.27500,-83.16167,Winter,Estuary,Dixie,Suwannee,5,2004,2,19,15:24,2.6,1.6,14.45,20.92,9.49,8.00,,,340,28,2.80,,30,1.46,1.46,,J.H.,,,,,,,,,,,,
29.24167,-83.14167,Winter,Estuary,Dixie,Suwannee,6,2004,2,19,15:11,2.6,2.5,14.47,22.22,4.98,7.92,,,290,27,2.94,,27,1.27,1.27,,J.H.,,,,,,,,,,,,
29.30833,-83.24167,Winter,Estuary,Dixie,Suwannee,7,2004,2,19,14:20,4.3,3.1,13.47,27.30,5.14,7.96,,,300,16,1.38,,11,0.93,0.93,,J.H.,,,,,,,,,,,,
29.27500,-83.22500,Winter,Estuary,Dixie,Suwannee,8,2004,2,19,14:35,4.4,3.5,13.71,26.68,5.00,7.96,,,270,18,1.47,,14,1.04,1.04,,J.H.,,,,,,,,,,,,
29.24167,-83.20833,Winter,Estuary,Dixie,Suwannee,9,2004,2,19,14:46,4.5,3.5,14.34,25.07,5.00,8.00,,,320,31,1.43,,33,1.26,1.26,,J.H.,,,,,,,,,,,,
29.20833,-83.19167,Winter,Estuary,Dixie,Suwannee,10,2004,2,19,14:58,4.2,3.5,13.49,26.20,5.07,7.85,,,350,27,3.82,,31,1.31,1.31,,J.H.,,2/19/2004,13.93,23.71,6.09,7.95,344,28,2.80,29,1.18,
29.32723,-83.10382,Spring,River/Stream,Dixie,Suwannee,1,2004,3,17,16:46,5.6,1.3,19.31,0.10,9.82,7.85,,,980,90,0.69,,171,4.12,4.12,,"J.H., D.V.",,,,,,,,,,,,
29.30833,-83.14667,Spring,River/Stream,Dixie,Suwannee,2,2004,3,17,14:45,5.2,1.0,20.18,0.24,7.43,7.75,,,960,90,0.51,,163,1.94,1.94,,"J.H., D.V.",,,,,,,,,,,,
29.34167,-83.19167,Spring,Estuary,Dixie,Suwannee,3,2004,3,17,15:11,1.2,0.8,21.95,17.02,6.78,8.22,,,840,94,42.30,,71,3.39,3.39,,"J.H., D.V.",,,,,,,,,,,,
29.30417,-83.17600,Spring,Estuary,Dixie,Suwannee,4,2004,3,17,14:56,1.4,1.0,20.94,4.12,6.49,7.56,,,750,71,4.00,,142,2.82,2.82,,"J.H., D.V.",,,,,,,,,,,,
29.27500,-83.16167,Spring,Estuary,Dixie,Suwannee,5,2004,3,17,16:25,1.7,1.6,20.70,9.84,8.29,7.75,,,680,67,5.52,,123,2.70,2.70,,"J.H., D.V.",,,,,,,,,,,,
29.24167,-83.14167,Spring,Estuary,Dixie,Suwannee,6,2004,3,17,16:14,2.2,1.3,21.05,12.73,7.97,7.89,,,620,58,7.22,,110,2.52,2.52,,"J.H., D.V.",,,,,,,,,,,,
29.30833,-83.24167,Spring,Estuary,Dixie,Suwannee,7,2004,3,17,15:25,4.0,2.8,19.65,26.79,8.46,7.91,,,250,16,3.45,,27,0.97,0.97,,"J.H., D.V.",,,,,,,,,,,,
29.27500,-83.22500,Spring,Estuary,Dixie,Suwannee,8,2004,3,17,15:39,4.1,2.5,19.95,25.40,8.06,7.91,,,280,22,4.55,,29,1.15,1.15,,"J.H., D.V.",,,,,,,,,,,,
29.24167,-83.20833,Spring,Estuary,Dixie,Suwannee,9,2004,3,17,15:49,4.2,2.8,19.85,25.04,7.91,7.91,,,300,21,4.97,,34,1.18,1.18,,"J.H., D.V.",,,,,,,,,,,,
29.20833,-83.19167,Spring,Estuary,Dixie,Suwannee,10,2004,3,17,16:00,3.7,2.9,20.26,23.93,8.16,7.96,,,330,24,5.56,,41,1.51,1.51,,"J.H., D.V.",,3/17/2004,20.54,18.11,7.77,7.89,506,47,9.70,72,2.03,
29.32723,-83.10382,Spring,River/Stream,Dixie,Suwannee,1,2004,4,25,17:07,5.0,2.5,25.07,0.17,9.28,8.23,,,1130,70,5.47,,39,1.83,1.83,,J.H.,,,,,,,,,,,,
29.30833,-83.14667,Spring,River/Stream,Dixie,Suwannee,2,2004,4,25,14:24,4.3,2.3,25.16,0.36,6.68,7.80,,,1070,73,3.63,,39,1.48,1.48,,J.H.,,,,,,,,,,,,
29.34167,-83.19167,Spring,Estuary,Dixie,Suwannee,3,2004,4,25,14:50,1.3,Bottom,25.67,21.43,6.30,7.90,,,440,38,6.30,,17,1.18,1.18,,J.H.,,,,,,,,,,,,
29.30417,-83.17600,Spring,Estuary,Dixie,Suwannee,4,2004,4,25,14:35,1.8,1.3,26.25,5.97,6.70,7.76,,,820,74,3.59,,34,1.96,1.96,,J.H.,,,,,,,,,,,,
29.27500,-83.16167,Spring,Estuary,Dixie,Suwannee,5,2004,4,25,16:40,2.0,1.5,26.47,17.78,9.22,8.14,,,400,38,12.55,,21,1.59,1.59,,J.H.,,,,,,,,,,,,
29.24167,-83.14167,Spring,Estuary,Dixie,Suwannee,6,2004,4,25,16:23,2.8,2.0,26.65,23.10,7.15,7.97,,,270,24,4.87,,16,0.99,0.99,,J.H.,,,,,,,,,,,,
29.30833,-83.24167,Spring,Estuary,Dixie,Suwannee,7,2004,4,25,15:17,4.3,3.0,24.83,26.94,7.99,7.83,,,240,19,1.93,,10,0.76,0.76,,J.H.,,,,,,,,,,,,
29.27500,-83.22500,Spring,Estuary,Dixie,Suwannee,8,2004,4,25,15:31,4.5,3.5,25.33,28.15,7.53,7.88,,,250,16,1.15,,10,0.90,0.90,,J.H.,,,,,,,,,,,,
29.24167,-83.20833,Spring,Estuary,Dixie,Suwannee,9,2004,4,25,15:52,4.3,3.5,24.81,28.93,7.10,7.90,,,160,14,1.10,,9,0.68,0.68,,J.H.,,,,,,,,,,,,
29.20833,-83.19167,Spring,Estuary,Dixie,Suwannee,10,2004,4,25,16:07,3.7,Bottom,24.21,30.18,7.40,7.81,,,140,9,0.74,,6,0.78,0.78,,J.H.,,4/25/2004,25.53,22.81,7.42,7.90,340,29,4.03,15,1.10,
29.32723,-83.10382,Spring,River/Stream,Dixie,Suwannee,1,2004,5,27,15:50,7.2,3.0,28.81,0.17,8.31,8.06,,,1130,71,6.48,,24,1.07,1.07,,"D.B., J.H.",,,,,,,,,,,,
29.30833,-83.14667,Spring,River/Stream,Dixie,Suwannee,2,2004,5,27,10:45,3.6,1.7,27.72,3.22,7.48,7.81,,,950,74,8.05,,27,1.29,1.29,,"D.B., J.H.",,,,,,,,,,,,
29.34167,-83.19167,Spring,Estuary,Dixie,Suwannee,3,2004,5,27,,1.4,1.2,27.85,22.31,6.33,7.66,,,630,66,13.24,,25,.,.,,"D.B., J.H.",,,,,,,,,,,,
29.30417,-83.17600,Spring,Estuary,Dixie,Suwannee,4,2004,5,27,11:25,1.5,Bottom,27.33,19.25,6.50,7.62,,,500,65,3.45,,29,1.94,1.94,,"D.B., J.H.",,,,,,,,,,,,
29.27500,-83.16167,Spring,Estuary,Dixie,Suwannee,5,2004,5,27,11:05,1.8,1.5,28.27,25.27,6.05,7.83,,,520,56,9.93,,18,1.45,1.45,,"D.B., J.H.",,,,,,,,,,,,
29.24167,-83.14167,Spring,Estuary,Dixie,Suwannee,6,2004,5,27,15:25,2.3,Bottom,29.09,26.16,6.55,7.78,,,440,44,4.83,,17,0.82,0.82,,"D.B., J.H.",,,,,,,,,,,,
29.30833,-83.24167,Spring,Estuary,Dixie,Suwannee,7,2004,5,27,14:30,3.8,3.5,29.00,29.64,7.43,7.71,,,350,33,2.99,,12,0.57,0.57,,"D.B., J.H.",,,,,,,,,,,,
29.27500,-83.22500,Spring,Estuary,Dixie,Suwannee,8,2004,5,27,14:45,4.0,3.5,28.96,30.48,6.55,7.80,,,340,26,2.16,,7,0.61,0.61,,"D.B., J.H.",,,,,,,,,,,,
29.24167,-83.20833,Spring,Estuary,Dixie,Suwannee,9,2004,5,27,14:55,4.0,Bottom,29.40,27.97,7.05,7.83,,,360,32,4.41,,14,0.81,0.81,,"D.B., J.H.",,,,,,,,,,,,
29.20833,-83.19167,Spring,Estuary,Dixie,Suwannee,10,2004,5,27,15:10,3.7,3.5,29.18,30.26,6.75,7.85,,,280,24,1.52,,10,0.61,0.61,,"D.B., J.H.",,5/27/2004,28.64,26.42,6.65,7.76,428,43,5.32,17,0.97,
29.32723,-83.10382,Summer,River/Stream,Dixie,Suwannee,1,2004,6,21,13:50,6.1,2.5,28.77,0.17,6.90,8.00,,,860,64,4.69,,17,1.26,1.26,,J.H.,,,,,,,,,,,,
29.30833,-83.14667,Summer,River/Stream,Dixie,Suwannee,2,2004,6,21,10:20,4.8,2.2,28.93,0.25,5.25,7.76,,,860,58,6.25,,18,1.14,1.14,,J.H.,,,,,,,,,,,,
29.34167,-83.19167,Summer,Estuary,Dixie,Suwannee,3,2004,6,21,12:10,1.8,1.5,29.83,16.09,5.74,7.60,,,550,70,4.55,,23,1.51,1.51,,J.H.,,,,,,,,,,,,
29.30417,-83.17600,Summer,Estuary,Dixie,Suwannee,4,2004,6,21,11:50,1.5,Bottom,29.28,2.92,5.94,7.82,,,680,64,12.74,,20,1.62,1.62,,J.H.,,,,,,,,,,,,
29.27500,-83.16167,Summer,Estuary,Dixie,Suwannee,5,2004,6,21,13:30,2.7,1.8,30.61,19.58,6.50,7.70,,,540,64,7.86,,19,1.35,1.35,,J.H.,,,,,,,,,,,,
29.24167,-83.14167,Summer,Estuary,Dixie,Suwannee,6,2004,6,21,14:20,2.8,2.0,30.42,22.98,5.66,7.71,,,460,63,9.56,,16,1.19,1.19,,J.H.,,,,,,,,,,,,
29.30833,-83.24167,Summer,Estuary,Dixie,Suwannee,7,2004,6,21,12:25,4.2,2.5,30.53,24.01,5.83,7.77,,,420,60,6.39,,15,1.37,1.37,,J.H.,,,,,,,,,,,,
29.27500,-83.22500,Summer,Estuary,Dixie,Suwannee,8,2004,6,21,12:45,4.1,3.0,31.18,28.82,6.50,7.88,,,380,36,5.10,,9,0.89,0.89,,J.H.,,,,,,,,,,,,
29.24167,-83.20833,Summer,Estuary,Dixie,Suwannee,9,2004,6,21,13:10,4.4,2.8,31.41,28.31,6.02,7.87,,,420,40,5.10,,12,0.82,0.82,,J.H.,,,,,,,,,,,,
29.20833,-83.19167,Summer,Estuary,Dixie,Suwannee,10,2004,6,21,13:00,4.2,3.0,31.13,29.80,5.70,7.85,,,490,39,3.40,,8,0.79,0.79,,J.H.,,6/21/2004,30.55,21.56,5.99,7.78,493,55,6.84,15,1.19,
29.32723,-83.10382,Summer,River/Stream,Dixie,Suwannee,1,2004,7,12,12:45,7.6,1.6,30.16,0.12,6.14,9.04,,,1040,95,2.25,,91,2.18,2.18,,J.H.,,,,,,,,,,,,
29.30833,-83.14667,Summer,River/Stream,Dixie,Suwannee,2,2004,7,12,09:40,2.6,1.3,29.14,2.04,6.08,8.20,,,1060,100,3.91,,88,2.58,2.58,,J.H.,,,,,,,,,,,,
29.34167,-83.19167,Summer,Estuary,Dixie,Suwannee,3,2004,7,12,10:40,1.8,Bottom,29.94,18.74,6.47,8.33,,,520,73,8.69,,31,1.25,1.25,,J.H.,,,,,,,,,,,,
29.30417,-83.17600,Summer,Estuary,Dixie,Suwannee,4,2004,7,12,10:15,1.1,Bottom,29.82,13.30,5.43,8.23,,,710,84,5.10,,48,1.88,1.88,,J.H.,,,,,,,,,,,,
29.27500,-83.16167,Summer,Estuary,Dixie,Suwannee,5,2004,7,12,10:00,1.7,1.2,29.98,17.86,7.12,8.32,,,570,75,23.72,,37,1.93,1.93,,J.H.,,,,,,,,,,,,
29.24167,-83.14167,Summer,Estuary,Dixie,Suwannee,6,2004,7,12,12:15,2.6,1.2,30.80,22.41,6.23,8.53,,,460,52,16.92,,25,1.36,1.36,,J.H.,,,,,,,,,,,,
29.30833,-83.24167,Summer,Estuary,Dixie,Suwannee,7,2004,7,12,11:00,4.3,3.0,30.48,27.48,6.63,8.52,,,320,26,3.63,,11,0.99,0.99,,J.H.,,,,,,,,,,,,
29.27500,-83.22500,Summer,Estuary,Dixie,Suwannee,8,2004,7,12,11:20,4.4,3.0,30.92,27.83,6.53,8.54,,,300,25,4.05,,10,1.06,1.06,,J.H.,,,,,,,,,,,,
29.24167,-83.20833,Summer,Estuary,Dixie,Suwannee,9,2004,7,12,11:40,4.5,3.5,31.04,29.03,6.49,8.54,,,300,18,2.62,,9,0.96,0.96,,J.H.,,,,,,,,,,,,
29.20833,-83.19167,Summer,Estuary,Dixie,Suwannee,10,2004,7,12,12:00,4.1,3.0,31.01,28.22,6.50,8.54,,,290,23,3.54,,9,0.74,0.74,,J.H.,,7/12/2004,30.50,23.11,6.43,8.44,434,47,8.53,23,1.27,
29.32723,-83.10382,Summer,River/Stream,Dixie,Suwannee,1,2004,8,21,16:30,5.0,1.0,28.50,0.13,5.72,8.35,,,840,171,1.06,,108,4.38,4.38,,J.H.,,,,,,,,,,,,
29.30833,-83.14667,Summer,River/Stream,Dixie,Suwannee,2,2004,8,21,14:10,3.0,1.2,28.32,0.15,5.77,8.26,,,1030,126,1.70,,102,8.78,8.78,,J.H.,,,,,,,,,,,,
29.34167,-83.19167,Summer,Estuary,Dixie,Suwannee,3,2004,8,21,14:40,1.4,1.0,30.20,18.65,6.22,8.10,,,470,66,24.28,,39,3.26,3.26,,J.H.,,,,,,,,,,,,
