Verified,SHA,Dilution,Date_samp,Station,SHA_status,Time_samp,W_depth,Surface_sal,Surface_temp,Surface_DO,Bottom_sal,Bottom_temp,Bottom_DO,Wind_dir,Wind_speed,pH,Turbidity,Fecal_coliform,Tide,Date_received,Time_received
V,28,3,950223,207,2,835,3,0,136,73,2,137,78,90,5,,,33,8,,
V,28,3,950223,204,2,840,6,0,138,83,0,141,73,90,5,,,22,8,,
V,28,3,950223,434,2,850,12,106,136,88,185,153,84,90,5,,,23,8,,
V,28,3,950223,424,2,855,2,92,142,,,,,90,5,,,13,8,,
V,28,3,950223,206,2,900,2,100,137,,,,,90,5,,,17,8,,
V,28,3,950223,208,2,905,7,88,128,,97,127,,90,5,,,8,1,,
V,28,3,950223,420,2,910,3,155,132,96,185,132,91,90,5,,,8,1,,
V,28,3,950223,218,2,915,6,195,143,84,222,150,80,,0,,,4,1,,
V,28,3,950223,410,2,920,4,173,133,85,177,141,82,,0,,,2,1,,
V,28,3,950223,210,2,930,6,167,134,84,169,134,82,,0,,,2,1,,
V,28,3,950223,401,2,940,4,197,137,91,210,140,88,,0,,,1,1,,
V,28,3,950223,216,2,950,6,238,146,92,252,152,90,,0,,,2,1,,
V,28,3,950223,214,2,955,4,224,145,91,224,145,90,,0,,,5,1,,
V,28,3,950223,220,2,1000,6,234,148,94,262,152,88,,0,,,1,1,,
V,28,3,950223,222,2,1005,4,189,137,93,252,150,86,,0,,,33,1,,
V,28,3,950223,223,2,1010,3,211,126,91,252,151,89,,0,,,5,2,,
V,28,3,950223,224,2,1015,8,190,133,94,284,161,91,,0,,,5,2,,
V,28,3,950223,226,2,1020,8,210,139,96,280,159,95,150,5,,,5,2,,
V,28,3,950223,250,2,1025,4,3,135,97,232,140,85,150,8,,,23,2,,
V,28,3,950223,228,2,1030,4,0,149,86,10,145,85,150,5,,,49,2,,
V,28,3,950223,430,2,1040,4,0,144,87,0,146,83,150,5,,,13,2,,
V,28,3,950223,460,2,1045,3,85,139,90,187,148,89,150,5,,,8,2,,
V,28,3,950223,229,2,1050,15,159,148,92,282,150,91,150,5,,,8,2,,
V,28,3,950223,247,2,1055,6,172,150,101,267,156,96,150,5,,,2,2,,
V,28,3,950223,239,2,1100,5,200,150,116,198,143,117,,0,,,11,2,,
V,28,3,950223,450,2,1135,5,69,147,92,158,152,77,,0,,,17,3,,
V,28,3,950223,425,2,1130,6,39,155,106,136,151,101,,0,,,14,3,,
V,28,3,950223,230,2,1120,6,45,147,141,183,145,145,,0,,,7,3,,
V,28,3,950223,231,2,1115,7,60,146,122,214,141,122,,0,,,11,3,,
V,28,3,950223,245,2,1110,5,68,145,117,212,147,118,,0,,,17,2,,
V,28,3,950223,232,2,1140,6,7,147,75,187,163,60,180,5,,,232,3,,
V,28,3,950223,248,2,1150,6,103,150,77,217,147,80,180,8,,,8,3,,
V,28,3,950223,249,2,1200,4,82,155,79,83,144,81,180,8,,,8,3,,
V,28,3,950223,235,2,1215,4,34,152,74,135,153,63,150,5,,,33,3,,
V,28,3,950223,237,2,1220,4,85,157,76,165,152,74,150,5,,,7,4,,
V,28,3,950223,481,2,1245,4,135,161,92,136,156,88,150,8,,,17,4,,
V,28,3,950223,482,2,1255,2,72,167,94,,,,150,8,,,33,4,,
V,28,3,950223,483,2,1305,4,60,167,81,80,154,81,150,8,,,13,4,,
V,28,3,950223,445,2,1225,5,78,162,80,155,151,79,150,5,,,5,4,,
V,28,3,950223,238,2,1315,2,63,167,,,,,150,5,,,17,4,,
V,28,3,950223,442,2,1320,3,26,171,,34,165,,150,5,,,14,4,,
V,28,3,950223,241,2,1325,4,4,160,98,104,155,99,150,5,,,17,4,,
V,28,3,950223,236,2,1335,6,2,161,70,9,149,72,150,5,,,33,5,,
V,28,3,950223,431,2,1345,4,0,160,79,35,146,82,150,5,,,13,5,,
V,28,3,950223,435,2,1355,10,0,157,59,0,159,57,150,5,,,33,5,,
V,28,3,950223,244,2,1405,18,0,150,60,0,152,56,150,5,,,33,5,,
V,28,3,950223,246,2,1415,12,0,152,54,0,153,53,150,5,,,23,5,,
V,28,3,950316,202,2,1005,8,5,185,77,11,188,80,160,8,,,49,6,,
V,28,3,950316,207,2,1010,3,7,188,77,10,187,76,160,8,,,49,6,,
V,28,3,950316,204,2,1015,8,17,188,78,21,188,76,160,8,,,170,6,,
V,28,3,950316,434,2,1020,6,28,188,83,83,185,85,160,8,,,540,6,,
V,28,3,950316,424,2,1025,4,73,184,83,98,186,84,160,8,,,240,6,,
V,28,3,950316,206,2,1030,3,75,187,92,76,184,91,160,8,,,94,7,,
V,28,3,950316,208,2,1035,4,42,186,86,66,185,87,160,8,,,130,7,,
V,28,3,950316,420,2,1043,4,148,180,95,150,182,94,160,8,,,130,7,,
V,28,3,950316,218,2,1047,4,157,180,97,160,180,93,160,8,,,130,7,,
V,28,3,950316,410,2,1052,4,163,188,104,165,183,104,160,8,,,23,7,,
V,28,3,950316,210,2,1056,3,146,187,100,158,186,99,160,8,,,13,7,,
V,28,3,950316,401,2,1100,5,164,186,97,164,183,98,160,8,,,70,7,,
V,28,3,950316,216,2,1105,6,191,174,98,192,176,100,160,8,,,13,7,,
V,28,3,950316,214,2,1110,6,186,178,96,184,178,97,160,8,,,33,7,,
V,28,3,950316,220,2,1115,6,227,180,97,226,176,98,160,8,,,9,7,,
V,28,3,950316,222,2,1120,5,222,179,101,218,177,98,160,8,,,33,7,,
V,28,3,950316,223,2,1125,4,216,176,96,217,176,95,160,8,,,17,7,,
V,28,3,950316,224,2,1130,6,209,195,103,264,167,100,160,8,,,33,7,,
V,28,3,950316,226,2,1135,9,231,189,102,283,170,96,160,8,,,8,7,,
V,28,3,950316,250,2,1140,4,222,184,98,220,184,92,160,8,,,13,7,,
V,28,3,950316,228,2,1143,7,63,184,82,103,181,85,160,8,,,130,7,,
V,28,3,950316,430,2,1150,6,90,186,98,137,186,97,160,8,,,23,7,,
V,28,3,950316,460,2,1155,5,222,188,106,281,181,103,160,8,,,49,7,,
V,28,3,950316,229,2,1200,10,276,185,101,297,177,99,160,8,,,8,8,,
V,28,3,950316,247,2,1205,6,301,178,104,300,187,102,160,8,,,1,8,,
V,28,3,950316,239,2,1210,8,310,180,94,314,179,97,160,8,,,4,8,,
V,28,3,950316,450,2,1217,6,135,185,82,174,180,87,160,8,,,33,8,,
V,28,3,950316,425,2,1220,8,163,188,94,169,188,93,160,8,,,49,8,,
V,28,3,950316,230,2,1225,8,217,185,94,232,187,93,160,8,,,23,8,,
V,28,3,950316,231,2,1230,4,271,194,99,287,188,99,160,8,,,8,8,,
V,28,3,950316,245,2,1235,6,276,183,93,286,184,92,160,8,,,23,8,,
V,28,3,950316,232,2,1243,7,168,190,94,276,183,93,160,8,,,33,8,,
V,28,3,950316,234,2,1250,5,263,194,96,262,189,95,160,8,,,13,8,,
V,28,3,950316,235,2,1255,6,282,195,101,278,191,99,160,8,,,4,8,,
V,28,3,950316,237,2,1300,5,284,193,97,286,192,97,160,8,,,8,8,,
V,28,3,950316,481,2,1305,6,289,199,91,286,193,92,160,8,,,8,8,,
V,28,3,950316,482,2,1310,5,277,194,94,273,197,91,160,8,,,8,8,,
V,28,3,950316,483,2,1313,4,240,197,96,246,189,95,160,8,,,49,8,,
V,28,3,950316,445,2,1325,4,269,195,98,268,196,97,160,8,,,17,8,,
V,28,3,950316,238,2,1320,4,258,194,96,266,194,95,60,8,,,13,8,,
V,28,3,950316,442,2,1330,5,200,188,89,213,185,86,160,8,,,49,1,,
V,28,3,950316,241,2,1335,5,221,192,97,258,190,98,160,8,,,23,1,,
V,28,3,950316,236,2,1340,12,62,203,89,105,192,87,160,8,,,79,1,,
V,28,3,950316,431,2,1345,6,160,197,104,166,191,101,160,8,,,23,1,,
V,28,3,950316,435,2,1355,18,77,194,105,122,187,107,160,8,,,79,1,,
V,28,3,950316,244,2,1410,14,1,184,84,3,181,89,160,8,,,79,1,,
V,28,3,950316,246,2,1415,12,3,187,83,4,187,77,160,8,,,33,1,,
V,28,3,950404,202,2,950,5,3,201,66,5,195,65,120,10,,,13,5,,
V,28,3,950404,207,2,955,2,5,194,68,5,194,66,120,10,,,17,5,,
V,28,3,950404,204,2,1000,8,12,195,67,15,193,67,120,10,,,130,5,,
V,28,3,950404,434,2,1015,9,44,198,75,161,200,78,120,10,,,70,5,,
V,28,3,950404,424,2,1020,2,195,205,72,,,,120,10,,,17,5,,
V,28,3,950404,206,2,1025,2,100,184,73,,,,120,10,,,13,5,,
V,28,3,950404,208,2,1030,4,124,187,70,123,187,66,120,12,,,13,5,,
V,28,3,950404,420,2,1035,2,149,195,82,,,,120,12,,,2,5,,
V,28,3,950404,218,2,1040,4,170,195,87,174,197,86,120,12,,,7,5,,
V,28,3,950404,410,2,1045,4,157,189,75,158,195,73,150,12,,,7,5,,
V,28,3,950404,210,2,1050,4,159,188,75,159,190,72,150,10,,,11,5,,
V,28,3,950404,401,2,1055,3,176,193,81,176,199,79,150,10,,,1,5,,
V,28,3,950404,216,2,1100,8,209,189,94,243,190,93,150,12,,,1,6,,
V,28,3,950404,214,2,1105,6,235,197,91,226,191,91,150,12,,,1,6,,
V,28,3,950404,220,2,1110,6,173,204,86,258,189,89,150,12,,,2,6,,
V,28,3,950404,222,2,1125,3,171,203,82,205,161,79,150,12,,,23,6,,
V,28,3,950404,223,2,1130,4,149,205,82,230,205,83,150,12,,,23,6,,
V,28,3,950404,224,2,1135,6,233,200,92,265,200,87,150,12,,,8,6,,
V,28,3,950404,226,2,1140,9,253,202,87,279,196,82,150,12,,,1,6,,
V,28,3,950404,250,2,1145,4,70,202,82,139,210,97,150,12,,,33,6,,
V,28,3,950404,228,2,1150,5,13,206,69,56,209,73,150,15,,,33,6,,
V,28,3,950404,430,2,1155,3,30,207,77,31,209,75,150,15,,,23,6,,
V,28,3,950404,460,2,1200,3,78,200,89,79,200,87,150,15,,,11,6,,
V,28,3,950404,229,2,1205,6,185,202,97,184,202,95,150,15,,,2,6,,
V,28,3,950404,247,2,1210,5,154,206,97,171,198,97,150,15,,,2,6,,
V,28,3,950404,239,2,1215,4,206,197,97,229,201,95,150,15,,,1,6,,
V,28,3,950404,450,2,1250,5,68,209,85,88,204,84,150,10,,,31,7,,
V,28,3,950404,425,2,1245,7,77,204,84,164,204,69,150,10,,,13,7,,
V,28,3,950404,230,2,1240,6,138,201,93,224,201,88,150,10,,,5,7,,
V,28,3,950404,231,2,1230,3,206,206,94,207,207,94,150,10,,,1,7,,
V,28,3,950404,245,2,1225,5,221,198,94,221,201,91,150,10,,,2,7,,
V,28,3,950404,232,2,1305,5,212,166,95,225,204,88,150,10,,,2,7,,
V,28,3,950404,234,2,1310,5,191,209,88,209,198,82,150,10,,,1,7,,
V,28,3,950404,235,2,1315,4,190,209,87,192,201,88,150,12,,,1,7,,
V,28,3,950404,237,2,1320,4,216,203,91,220,213,88,150,12,,,1,7,,
V,28,3,950404,481,2,1325,6,201,218,97,208,208,96,150,12,,,1,7,,
V,28,3,950404,482,2,1330,2,175,215,88,,,,150,12,,,5,7,,
V,28,3,950404,483,2,1335,4,136,203,94,136,208,93,150,12,,,5,7,,
V,28,3,950404,445,2,1345,5,147,207,91,177,206,87,150,12,,,2,7,,
V,28,3,950404,238,2,1340,3,122,211,92,126,211,93,150,12,,,5,7,,
V,28,3,950404,442,2,1410,4,87,214,85,92,218,84,150,12,,,5,8,,
V,28,3,950404,241,2,1415,5,85,219,89,159,208,88,150,12,,,23,8,,
V,28,3,950404,236,2,1420,7,16,215,81,34,204,81,150,12,,,23,8,,
V,28,3,950404,431,2,1425,5,132,213,95,137,213,93,150,12,,,5,8,,
V,28,3,950404,435,2,1430,7,5,209,73,24,213,79,150,12,,,17,8,,
V,28,3,950404,244,2,1435,18,0,203,74,5,200,71,150,12,,,33,8,,
V,28,3,950404,246,2,1445,7,0,207,89,2,207,83,150,12,,,13,8,,
V,28,3,950830,202,2,745,7,59,269,67,145,271,64,30,15,82,390,33,3,,
V,28,3,950830,207,2,750,2,58,270,69,,,,30,15,82,280,79,3,,
V,28,3,950830,204,2,755,5,75,273,62,86,273,61,30,15,80,360,23,3,,
V,28,3,950830,434,2,800,8,169,264,74,186,271,72,30,15,79,420,23,3,,
V,28,3,950830,424,2,805,2,160,268,66,,,,30,15,80,640,13,3,,
V,28,3,950830,206,2,810,4,204,264,64,203,264,74,30,15,79,480,2,3,,
V,28,3,950830,208,2,815,6,148,264,72,162,264,68,30,15,80,260,33,3,,
V,28,3,950830,420,2,820,3,206,263,68,217,265,63,30,15,79,400,1,3,,
V,28,3,950830,218,2,825,4,243,272,80,243,273,79,30,15,80,620,1,3,,
V,28,3,950830,410,2,830,2,200,261,65,,,,30,15,80,580,5,3,,
V,28,3,950830,210,2,835,3,187,265,62,190,263,60,30,15,80,640,2,3,,
V,28,3,950830,401,2,840,2,216,272,76,,,,30,15,79,620,13,4,,
V,28,3,950830,216,2,845,5,247,277,77,252,276,78,30,15,79,320,1,4,,
V,28,3,950830,214,2,850,6,251,276,82,253,274,79,30,15,80,640,1,4,,
V,28,3,950830,220,2,855,5,250,275,83,254,277,80,30,15,80,480,1,4,,
V,28,3,950830,222,2,905,2,209,271,76,,,,30,15,81,620,2,4,,
V,28,3,950830,223,2,910,3,178,269,77,179,269,75,30,15,81,290,13,4,,
V,28,3,950830,224,2,915,5,211,272,79,218,270,77,30,15,80,400,2,4,,
V,28,3,950830,226,2,920,6,222,274,82,257,283,78,30,15,80,520,5,4,,
V,28,3,950830,250,2,930,2,201,271,78,,,,30,15,82,740,23,4,,
V,28,3,950830,228,2,935,4,10,271,77,17,272,71,30,15,83,280,23,4,,
V,28,3,950830,430,2,945,5,3,271,70,9,273,69,30,15,83,190,79,4,,
V,28,3,950830,460,2,950,4,24,268,74,37,273,74,30,15,82,1000,49,4,,
V,28,3,950830,229,2,1000,6,247,273,76,243,276,71,30,15,80,480,5,4,,
V,28,3,950830,247,2,1005,7,253,274,80,253,276,80,30,15,80,390,11,4,,
V,28,3,950830,239,2,1010,6,248,276,87,249,275,82,30,15,81,480,1,4,,
V,28,3,950830,450,2,1020,2,108,272,68,,,,30,15,81,460,11,5,,
V,28,3,950830,425,2,1025,3,98,275,72,98,277,72,30,15,83,520,33,5,,
V,28,3,950830,230,2,1030,3,188,276,76,182,274,71,30,15,82,520,49,5,,
V,28,3,950830,231,2,1040,4,187,274,80,191,277,75,30,15,81,400,8,5,,
V,28,3,950830,245,2,1045,2,206,275,82,,,,30,15,81,620,8,5,,
V,28,3,950830,234,2,1100,2,158,278,66,,,,30,15,81,920,8,5,,
V,28,3,950830,235,2,1105,2,166,285,81,,,,30,18,81,680,2,5,,
V,28,3,950830,237,2,1155,2,178,281,80,,,,30,18,81,640,1,6,,
V,28,3,950830,481,2,1200,3,169,283,78,173,283,75,30,18,80,720,5,6,,
V,28,3,950830,445,2,1205,3,168,278,83,168,275,81,30,18,80,1000,8,6,,
V,28,3,950830,238,2,1210,2,157,278,76,,,,30,18,80,1000,5,6,,
V,28,3,950830,442,2,1215,2,135,284,72,,,,30,18,80,580,11,6,,
V,28,3,950830,241,2,1225,3,149,282,70,153,283,66,30,18,80,720,1,6,,
V,28,3,950830,236,2,1230,7,59,275,60,160,280,38,30,18,81,200,23,6,,
V,28,3,950830,431,2,1235,2,156,283,78,,,,30,18,83,500,33,6,,
V,28,3,950830,435,2,1245,8,0,272,69,33,278,67,30,18,83,180,46,6,,
V,28,3,950830,244,2,1255,9,0,270,63,3,272,60,30,18,83,200,13,6,,
V,28,3,950830,246,2,1300,7,0,274,57,2,278,54,30,18,82,160,33,6,,
V,28,3,951115,202,2,815,5,,,,,,,330,5,80,260,33,2,,
V,28,3,951115,207,2,825,3,,,,,,,330,5,80,240,13,2,,
V,28,3,951115,204,2,830,6,,,,,,,,8,80,160,22,2,,
V,28,3,951115,434,2,840,3,,,,,,,,8,80,460,8,2,,
V,28,3,951115,424,2,845,2,,,,,,,,8,80,180,2,2,,
V,28,3,951115,206,2,850,2,,,,,,,,8,80,120,5,2,,
V,28,3,951115,208,2,855,7,,,,,,,,8,80,180,13,2,,
V,28,3,951115,420,2,900,3,,,,,,,,8,80,240,34,2,,
V,28,3,951115,218,2,905,4,,,,,,,,8,80,520,1,2,,
V,28,3,951115,410,2,910,2,,,,,,,,8,80,180,33,2,,
V,28,3,951115,210,2,915,4,,,,,,,,8,80,140,70,2,,
V,28,3,951115,401,2,920,3,,,,,,,,8,80,500,8,2,,
V,28,3,951115,216,2,925,4,,,,,,,,8,82,580,1,2,,
V,28,3,951115,214,2,930,4,,,,,,,,8,82,440,2,2,,
V,28,3,951115,220,2,935,5,,,,,,,,8,83,400,2,2,,
V,28,3,951115,222,2,940,3,,,,,,,,8,82,200,1,2,,
V,28,3,951115,223,2,945,2,,,,,,,,8,82,300,1,3,,
V,28,3,951115,224,2,950,3,,,,,,,,8,83,320,1,3,,
V,28,3,951115,226,2,955,5,,,,,,,,8,83,320,1,3,,
V,28,3,951115,250,2,1000,3,,,,,,,,8,81,280,1,3,,
V,28,3,951115,228,2,1005,3,,,,,,,,0,81,140,13,3,,
V,28,3,951115,430,2,1010,3,,,,,,,,0,82,120,33,3,,
V,28,3,951115,460,2,1015,2,,,,,,,,0,81,140,46,3,,
V,28,3,951115,229,2,1020,5,,,,,,,,5,81,270,2,3,,
V,28,3,951115,247,2,1025,3,,,,,,,,5,82,420,1,3,,
V,28,3,951115,239,2,1035,3,,,,,,,,5,82,520,2,3,,
V,28,3,951115,450,2,1115,2,,,,,,,,0,82,160,13,3,,
V,28,3,951115,425,2,1110,5,,,,,,,,0,82,160,5,3,,
V,28,3,951115,230,2,1105,5,,,,,,,,0,81,260,8,3,,
V,28,3,951115,231,2,1050,3,,,,,,,,5,81,230,13,3,,
V,28,3,951115,245,2,1045,3,,,,,,,,5,81,280,7,3,,
V,28,3,951115,232,2,1125,4,,,,,,,,0,81,240,17,3,,
V,28,3,951115,449,2,1135,7,,,,,,,,0,81,220,8,4,,
V,28,3,951115,448,2,1145,3,,,,,,,,0,81,260,8,4,,
V,28,3,951115,234,2,1155,2,,,,,,,,0,81,350,13,4,,
V,28,3,951115,235,2,1200,2,,,,,,,,0,81,360,8,4,,
V,28,3,951115,237,2,1205,2,,,,,,,,0,81,360,5,4,,
V,28,3,951115,481,2,1210,3,,,,,,,,0,81,280,1,4,,
V,28,3,951115,482,2,1225,2,,,,,,,,0,81,140,2,4,,
V,28,3,951115,445,2,1235,2,,,,,,,,0,81,200,2,4,,
V,28,3,951115,238,2,1245,2,,,,,,,,0,81,120,2,4,,
V,28,3,951115,442,2,1250,2,,,,,,,330,5,81,160,2,4,,
V,28,3,951115,241,2,1255,4,,,,,,,330,8,81,280,13,4,,
V,28,3,951115,236,2,1310,5,,,,,,,330,8,82,140,33,4,,
V,28,3,951115,431,2,1300,3,,,,,,,330,8,82,140,33,4,,
V,28,3,951115,435,2,1320,5,,,,,,,330,8,83,100,49,5,,
V,28,3,951115,244,2,1330,16,,,,,,,330,8,83,100,17,5,,
V,28,3,951115,246,2,1340,6,,,,,,,330,8,83,100,70,5,,
V,28,3,960214,202,2,845,7,30,151,89,71,138,89,200,12,,,17,7,,
V,28,3,960214,207,2,850,3,85,129,84,106,119,83,200,12,,,22,7,,
V,28,3,960214,204,2,855,7,79,131,84,88,127,81,200,12,,,7,7,,
V,28,3,960214,434,2,900,7,208,104,90,211,100,89,200,12,,,7,7,,
V,28,3,960214,424,2,905,3,201,106,93,205,103,91,200,12,,,8,8,,
V,28,3,960214,206,2,910,4,210,98,92,212,99,92,200,12,,,2,8,,
V,28,3,960214,208,2,915,8,206,97,90,209,93,89,200,12,,,1,8,,
V,28,3,960214,420,2,920,3,265,99,92,264,100,91,200,12,,,1,8,,
V,28,3,960214,218,2,925,5,282,107,90,279,105,90,200,12,,,1,8,,
V,28,3,960214,410,2,930,5,255,100,92,258,97,91,200,12,,,1,8,,
V,28,3,960214,210,2,940,2,235,101,89,,,,200,12,,,2,8,,
V,28,3,960214,401,2,950,3,276,107,91,271,106,91,200,12,,,1,8,,
V,28,3,960214,216,2,955,6,311,105,92,312,104,90,200,12,,,1,8,,
V,28,3,960214,214,2,1000,5,293,110,93,305,102,92,200,12,,,1,8,,
V,28,3,960214,220,2,1005,7,305,108,92,296,103,92,200,12,,,1,8,,
V,28,3,960214,222,2,1010,4,292,106,93,298,107,92,200,12,,,1,8,,
V,28,3,960214,223,2,1015,5,295,113,94,298,107,94,200,12,,,2,8,,
V,28,3,960214,224,2,1020,7,298,109,93,299,105,92,200,12,,,1,8,,
V,28,3,960214,226,2,1025,6,299,105,98,287,105,97,200,12,,,2,8,,
V,28,3,960214,250,2,1030,4,253,107,99,259,103,98,200,12,,,2,8,,
V,28,3,960214,228,2,1030,7,232,119,93,239,104,102,200,12,,,13,8,,
V,28,3,960214,430,2,855,2,122,121,103,,,,180,10,,,23,7,,
V,28,3,960214,460,2,900,4,262,113,117,262,112,111,180,10,,,1,7,,
V,28,3,960214,229,2,905,9,284,114,112,298,114,110,180,10,,,2,8,,
V,28,3,960214,247,2,915,8,288,115,105,290,117,104,180,8,,,1,8,,
V,28,3,960214,239,2,920,7,300,115,96,295,116,94,180,8,,,1,8,,
V,28,3,960214,450,2,950,4,262,115,82,268,111,83,180,10,,,2,8,,
V,28,3,960214,425,2,945,6,175,111,84,212,109,82,180,10,,,2,8,,
V,28,3,960214,230,2,940,6,259,115,84,264,110,83,180,10,,,1,8,,
V,28,3,960214,231,2,935,3,271,116,88,275,114,88,180,10,,,1,8,,
V,28,3,960214,245,2,930,9,293,115,83,297,114,83,180,12,,,1,8,,
V,28,3,960214,232,2,1000,7,185,111,124,229,112,125,180,12,,,2,8,,
V,28,3,960214,234,2,1010,7,169,115,132,179,118,133,180,12,,,2,8,,
V,28,3,960214,449,2,1015,6,251,114,138,256,114,133,180,12,,,1,8,,
V,28,3,960214,448,2,1025,6,215,116,133,227,116,130,180,12,,,5,8,,
V,28,3,960214,235,2,1040,5,146,118,131,156,118,132,180,12,,,2,8,,
V,28,3,960214,237,2,1045,5,161,115,137,161,117,136,180,12,,,4,1,,
V,28,3,960214,481,2,1050,3,110,110,130,137,115,137,180,12,,,2,1,,
V,28,3,960214,482,2,1055,5,120,117,136,122,110,135,180,12,,,8,1,,
V,28,3,960214,445,2,1100,5,148,114,137,160,110,137,180,12,,,7,1,,
V,28,3,960214,238,2,1105,4,82,121,138,90,122,137,180,12,,,8,1,,
V,28,3,960214,442,2,1115,9,62,123,123,74,117,131,180,12,,,13,1,,
V,28,3,960214,241,2,1120,5,76,128,131,109,122,135,180,12,,,17,1,,
V,28,3,960214,236,2,1125,5,31,147,116,44,138,117,180,12,,,22,1,,
V,28,3,960214,431,2,1130,5,93,126,133,104,123,135,180,12,,,140,1,,
V,28,3,960214,435,2,1135,15,40,156,120,95,129,128,180,12,,,13,1,,
V,28,3,960214,244,2,1055,12,0,159,73,0,156,72,200,12,,,13,1,,
V,28,3,960214,246,2,1100,13,10,157,77,25,154,76,200,12,,,22,1,,
V,28,3,960221,202,2,1110,5,6,171,84,9,172,81,,0,82,180,130,6,,
V,28,3,960221,207,2,1115,2,56,174,86,,,,50,5,81,200,350,6,,
V,28,3,960221,204,2,1120,5,73,177,82,79,166,80,50,5,80,160,79,6,,
V,28,3,960221,434,2,1125,8,116,172,94,115,170,92,50,5,81,240,79,6,,
V,28,3,960221,424,2,1130,2,117,171,93,,,,50,5,81,300,49,6,,
V,28,3,960221,206,2,1135,2,189,176,96,,,,50,5,81,160,2,6,,
V,28,3,960221,420,2,1140,2,158,165,102,,,,50,5,81,200,17,6,,
V,28,3,960221,218,2,1145,3,199,151,119,203,152,121,50,5,83,180,17,6,,
V,28,3,960221,410,2,1150,4,209,182,99,207,177,98,50,5,81,140,5,6,,
V,28,3,960221,401,2,1155,2,221,165,99,,,,50,5,81,180,5,6,,
V,28,3,960221,216,2,1200,5,230,145,110,232,148,110,50,5,82,200,1,6,,
V,28,3,960221,214,2,1205,5,225,150,119,228,150,120,50,5,83,160,1,6,,
V,28,3,960221,220,2,1210,5,205,163,113,229,141,121,50,5,83,160,23,6,,
V,28,3,960221,222,2,1215,2,219,152,115,,,,50,5,83,240,8,7,,
V,28,3,960221,223,2,1220,3,241,140,114,239,144,117,50,5,82,220,13,7,,
V,28,3,960221,224,2,1225,6,258,142,118,285,128,116,50,5,82,160,8,7,,
V,28,3,960221,226,2,1230,7,178,152,102,275,136,118,50,5,82,180,23,7,,
V,28,3,960221,250,2,1235,3,209,174,119,213,167,128,50,5,83,160,7,7,,
V,28,3,960221,435,2,1220,9,0,173,74,5,167,74,270,12,83,140,70,7,,
V,28,3,960221,244,2,1230,20,0,173,77,0,171,78,270,18,83,130,130,7,,
V,28,3,960221,246,2,1235,7,0,179,81,0,177,81,270,15,82,140,33,7,,
V,28,3,960221,229,2,1125,15,171,157,101,188,149,110,,0,82,200,4,6,,
V,28,3,960221,247,2,1135,7,280,135,106,284,141,107,,0,82,160,5,6,,
V,28,3,960221,239,2,1145,7,175,160,103,307,141,104,,0,83,160,7,6,,
V,28,3,960221,450,2,1215,5,171,157,98,173,158,96,240,5,83,180,23,7,,
V,28,3,960221,425,2,1210,4,113,177,90,167,148,96,,0,82,220,17,6,,
V,28,3,960221,230,2,1205,5,111,171,94,214,141,107,,0,82,220,49,6,,
V,28,3,960221,231,2,1200,6,174,149,96,194,144,103,,0,82,260,33,6,,
V,28,3,960221,245,2,1155,6,185,152,105,184,155,105,,0,83,170,13,6,,
V,28,3,960221,228,2,1245,5,69,158,119,137,137,119,180,8,84,320,79,7,,
V,28,3,960307,202,2,730,7,39,191,,39,194,,180,15,81,380,240,4,,
V,28,3,960307,207,2,740,2,32,198,,,,,180,15,81,210,920,4,,
V,28,3,960307,204,2,745,4,60,196,,65,196,,180,15,80,170,130,4,,
V,28,3,960307,434,2,755,12,99,193,,92,193,,180,15,80,190,79,4,,
V,28,3,960307,424,2,800,2,112,191,,,,,180,15,80,190,94,4,,
V,28,3,960307,206,2,805,2,142,192,,,,,180,15,80,220,49,4,,
V,28,3,960307,208,2,810,4,152,198,,152,187,,180,15,80,140,130,4,,
V,28,3,960307,420,2,815,2,157,195,,,,,180,15,80,170,33,4,,
V,28,3,960307,218,2,820,3,150,192,,15,192,,180,15,80,260,33,4,,
V,28,3,960307,410,2,835,2,178,194,,,,,180,20,80,160,79,4,,
V,28,3,960307,228,2,900,4,25,197,,62,196,,180,15,82,380,170,5,,
V,28,3,960307,201,2,930,5,0,198,,3,198,,180,15,83,260,350,5,,
V,28,3,960307,428,2,935,20,1,196,,3,197,,180,15,82,140,540,5,,
V,28,3,960307,430,2,940,5,9,194,,4,197,,180,15,82,240,540,5,,
V,28,3,960307,244,2,1000,20,0,201,,0,203,,180,15,83,170,170,5,,
V,28,3,960307,246,2,1030,9,0,191,,0,200,,180,15,83,120,920,6,,
V,28,3,960307,226,2,910,6,233,190,,233,186,,180,15,81,360,8,5,,
V,28,3,960307,250,2,905,3,155,192,,159,189,,180,15,81,580,49,5,,
V,28,3,960404,202,2,1335,7,144,210,,202,195,,180,8,,,23,8,,
V,28,3,960404,207,2,1330,6,95,211,,128,198,,180,8,,,17,8,,
V,28,3,960404,204,2,1330,8,76,208,,86,205,,180,8,,,23,8,,
V,28,3,960404,434,2,1325,7,190,195,,202,195,,180,8,,,22,8,,
V,28,3,960404,424,2,1320,5,155,203,,183,200,,180,8,,,8,8,,
V,28,3,960404,206,2,1315,6,182,197,,180,197,,180,8,,,5,8,,
V,28,3,960404,208,2,1310,6,147,202,,147,202,,180,8,,,13,8,,
V,28,3,960404,420,2,1305,5,186,199,,87,187,,180,8,,,2,8,,
