TripID,Reference,Project_1,Project_2,Project_3,WorkUp,Stratum,Gear,Rep,LocationInstrument,Longitude,Latitude,End_Longitude,End_Latitude,Station_1,Station_2,Station_3,PrimaryInvestigator,Crew1,Crew2,Crew3,Crew4,TimeZone,StartDepth,Zone,Subzone,Grid,TempInstrument,CondInstrument,pHInstrument,SalInstrument,DisO2Instrument,HydroInstrument,Secchi_on_bottom,Secchi_depth,Sediment_Depth,SAM,BottomVegCover,Seagrass_habitat_descriptor,Distance_to_edge,TotalShoreCover,Total_Over_Site,TotalShoreDamaged,Intermittent_land,Dist_to_Shore,Dist_to_ShoreType,Dist_to_MHTM,BycatchQuantity,BankDistance,Bank,ShoreDistance,Event,Procedural_exception,RecordPerson,Historic_Reference,Flag,Currelat,Winrelat,Wng_dpth,Twist,NetWidth,Panels,Enddepth,Dist_tow,Bearing,Fishing_mode,Guide,Target_species_primary,Target_species_secondary,Electro_TransectDistance,Electro_Model,Electro_PedalTime,Electro_Pulse,Electro_Amps,Electro_Voltage,Electro_current,Net_Ind,SeineSlope,work_up,starttime,date,soaktime,searchtime,endtime
CKM19970807,CKM1997080701,AM,.,.,S,A,20,1,D,-82.996667,29.0775,,,.,,,,,,,,EDT,1.2,C,,364,08,08,08,08,08,08,YES,1.2,,,100,,,,,,,,,,0.1,,U,,,,,CKR970299,,0,0,1.2,,,,,,,,,,,,,,,,,,.,,,34500,13733,,,
CKM19970807,CKM1997080702,AM,.,.,S,A,20,1,D,-83.018333,29.066167,,,.,,,,,,,,EDT,1.3,C,,386,08,08,08,08,08,08,NO,1.3,,,100,,,,,,,,,,3,,U,,,,,CKR970300,,0,0,1.1,,,,,,,,,,,,,,,,,,.,,,36900,13733,,,
CKM19970807,CKM1997080703,AM,.,.,S,A,20,1,D,-83.058833,29.081,,,.,,,,,,,,EDT,1,C,,360,08,08,08,08,08,08,YES,1,,,100,,,,,,,,,,0.5,,U,,,,,CKR970301,,0,0,1.1,,,,,,,,,,,,,,,,,,.,,,39900,13733,,,
CKM19970807,CKM1997080704,AM,.,.,S,.,22,1,D,-83.061833,29.096833,,,.,,,,,,,,EDT,0.3,C,,336,08,08,08,08,08,08,YES,0.3,,,25,,,,,,,,,,10,5,G,0,,,,CKR970302,,0,0,0.2,,,,,,,,,,,,,,,,,,.,,,43800,13733,,,
CKM19970807,CKM1997080705,AM,.,.,S,.,22,1,D,-83.061,29.101833,,,.,,,,,,,,EDT,0.3,C,,312,08,08,08,08,08,08,YES,0.6,,,20,,,,,,,,,,10,4,G,0,,,,CKR970303,,0,0,0.2,,,,,,,,,,,,,,,,,,.,,,47700,13733,,,
CKM19970807,CKM1997080706,AM,.,.,S,.,22,1,D,-83.041167,29.117,,,.,,,,,,,,EDT,0.3,C,,290,08,08,08,08,08,08,YES,0.8,,,100,,,,,,,,,,0.5,1,E,0,,,,CKR970304,,0,0,0.4,,,,,,,,,,,,,,,,,,.,,,49500,13733,,,
CKM19970811,CKM1997081101,AM,.,.,S,D,23,1,D,-83.144333,29.337167,,,.,,,,,,,,EDT,1.2,B,,101,08,08,08,08,08,08,NO,0.5,,,0,,,,,,,,,,0.1,2,E,0,,,,CKR970305,,0,90,0,,,,,,,,,,,,,,,,,,.,,,35400,13737,,,
CKM19970811,CKM1997081102,AM,.,.,S,D,23,1,D,-83.160833,29.355,,,.,,,,,,,,EDT,0.9,B,,91,08,08,08,08,08,08,NO,0.3,,,0,,,,,,,,,,0.2,2,E,0,,,,CKR970306,,0,90,0,,,,,,,,,,,,,,,,,,.,,,39000,13737,,,
CKM19970811,CKM1997081103,AM,.,.,S,B,20,1,D,-83.189667,29.360167,,,.,,,,,,,,EDT,0.6,B,,89,08,08,08,08,08,08,YES,0.5,,,0,,,,,,,,,,0,6,U,8,,,,CKR970307,,0,90,0.6,,,,,,,,,,,,,,,,,,.,,,42000,13737,,,
CKM19970811,CKM1997081104,AM,.,.,S,B,20,1,D,-83.198333,29.3095,,,.,,,,,,,,EDT,1,B,,116,08,08,08,08,08,08,YES,1,,,0,,,,,,,,,,0,,U,,,,,CKR970308,,0,90,1.2,,,,,,,,,,,,,,,,,,.,,,45600,13737,,,
CKM19970811,CKM1997081105,AM,.,.,S,A,20,1,D,-83.184,29.264,,,.,,,,,,,,EDT,0.3,B,,147,08,08,08,08,08,08,YES,0.3,,,50,,,,,,,,,,0,,U,,,,,CKR970309,,0,90,0.3,,,,,,,,,,,,,,,,,,.,,,47700,13737,,,
CKM19970811,CKM1997081106,AM,.,.,S,B,20,1,D,-83.135833,29.2665,,,.,,,,,,,,EDT,1,B,,150,08,08,08,08,08,08,NO,0.7,,,0,,,,,,,,,,0.1,,U,,,,,CKR970310,,90,90,1.4,,,,,,,,,,,,,,,,,,.,,,50400,13737,,,
CKM19970811,CKM1997081107,AM,.,.,S,B,20,1,D,-83.121,29.262333,,,.,,,,,,,,EDT,1.2,B,,151,08,08,08,08,08,08,NO,0.5,,,0,,,,,,,,,,1.5,,U,,,,,CKR970311,,0,90,1.3,,,,,,,,,,,,,,,,,,.,,,52800,13737,,,
CKM19970811,CKM1997081108,AM,.,.,S,D,23,1,D,-83.1335,29.290833,,,.,,,,,,,,EDT,1,B,,128,08,08,08,08,08,08,NO,0.1,,,90,,,,,,,,,,0.1,0,E,0,,,,CKR970312,,0,90,0,,,,,,,,,,,,,,,,,,.,,,56100,13737,,,
CKM19970812,CKM1997081201,AM,.,.,S,.,22,1,D,-82.971333,29.171,,,.,,,,,,,,EDT,0.8,C,,222,08,08,08,08,08,08,NO,0.5,,,0,,,,,,,,,,0,10,E,0,,,,CKR970313,,0,180,0,,,,,,,,,,,,,,,,,,.,,,35100,13738,,,
CKM19970812,CKM1997081202,AM,.,.,S,B,20,1,D,-83.008667,29.162333,,,.,,,,,,,,EDT,1,C,,246,08,08,08,08,08,08,YES,0.5,,,0,,,,,,,,,,1,10,U,10,,,,CKR970314,,0,0,1,,,,,,,,,,,,,,,,,,.,,,38700,13738,,,
CKM19970812,CKM1997081203,AM,.,.,S,B,20,1,D,-83.038,29.171833,,,.,,,,,,,,EDT,0.5,C,,218,08,08,08,08,08,08,NO,0.4,,,0,,,,,,,,,,5,15,E,10,,,,CKR970315,,0,0,0.5,,,,,,,,,,,,,,,,,,.,,,42000,13738,,,
CKM19970812,CKM1997081204,AM,.,.,S,B,20,1,D,-83.0885,29.1675,,,.,,,,,,,,EDT,1.2,C,,215,08,08,08,08,08,08,YES,1,,,0,,,,,,,,,,0,,U,,,,,CKR970316,,0,0,1.2,,,,,,,,,,,,,,,,,,.,,,48300,13738,,,
CKM19970812,CKM1997081205,AM,.,.,S,D,23,1,D,-83.065667,29.201167,,,.,,,,,,,,EDT,0.8,B,,190,08,08,08,08,08,08,NO,0.4,,,0,,,,,,,,,,2,2,G,0,,,,CKR970317,,0,0,0,,,,,,,,,,,,,,,,,,.,,,50400,13738,,,
CKM19970813,CKM1997081301,AM,.,.,S,B,20,1,D,-83.0825,29.2205,,,.,,,,,,,,EDT,0.8,B,,178,08,08,08,08,08,08,NO,0.7,,,0,,,,,,,,,,5,3,E,3,,,,CKR970318,,0,270,0.8,,,,,,,,,,,,,,,,,,.,,,35100,13739,,,
CKM19970813,CKM1997081302,AM,.,.,S,.,22,1,D,-83.080167,29.2375,,,.,,,,,,,,EDT,0.8,B,,166,08,08,08,08,08,08,YES,0.6,,,0,,,,,,,,,,0,1,G,0,,,,CKR970319,,0,0,0,,,,,,,,,,,,,,,,,,.,,,37800,13739,,,
CKM19970813,CKM1997081303,AM,.,.,S,.,22,1,D,-83.052,29.230833,,,.,,,,,,,,EDT,0.7,B,,179,08,08,08,08,08,08,YES,0.7,,,0,,,,,,,,,,1.5,0,E,0,,,,CKR970320,,0,90,0.3,,,,,,,,,,,,,,,,,,.,,,42600,13739,,,
CKM19970813,CKM1997081304,AM,.,.,S,D,23,1,D,-83.100667,29.287833,,,.,,,,,,,,EDT,0.5,B,,130,08,08,08,08,08,08,YES,0.5,,,0,,,,,,,,,,0.2,0,E,0,,,,CKR970321,,0,180,0,,,,,,,,,,,,,,,,,,.,,,49500,13739,,,
CKM19970813,CKM1997081305,AM,.,.,S,D,23,1,D,-83.151167,29.296667,,,.,,,,,,,,EDT,0.3,B,,127,08,08,08,08,08,08,YES,0.3,,,95,,,,,,,,,,1.5,0,E,0,,,,CKR970322,,0,180,0,,,,,,,,,,,,,,,,,,.,,,51120,13739,,,
CKM19970822,CKM1997082201,AM,.,.,S,.,300,1,D,-83.1115,29.153667,,,.,,,,,,,,EDT,3.7,C,,240,08,08,08,08,08,08,NO,1.1,,,,,,,,,,,,,1.5,,.,,,,,CKR970323,,0,270,,,,,3.1,0.17,112,,,,,,,,,,,,.,,,30600,13748,600,,
CKM19970822,CKM1997082202,AM,.,.,S,.,300,1,D,-83.101333,29.180833,,,.,,,,,,,,EDT,1.8,C,,214,08,08,08,08,08,08,NO,0.9,,,,,,,,,,,,,20,,.,,,,,CKR970324,,0,270,,,,,1.8,0.19,300,,,,,,,,,,,,.,,,33240,13748,600,,
CKM19970822,CKM1997082203,AM,.,.,S,.,300,1,D,-83.1815,29.168667,,,.,,,,,,,,EDT,4,C,,210,08,08,08,08,08,08,NO,1,,,,,,,,,,,,,4,,.,,,,,CKR970325,,0,270,,,,,4.3,0.2,59,,,,,,,,,,,,.,,,37620,13748,600,,
CKM19970822,CKM1997082204,AM,.,.,S,.,300,1,D,-83.1595,29.132333,,,.,,,,,,,,EDT,4.6,C,,283,08,08,08,08,08,08,NO,1.3,,,,,,,,,,,,,2,,.,,,,,CKR970326,,0,270,,,,,4.6,0.24,42,,,,,,,,,,,,.,,,40620,13748,600,,
CKM19970822,CKM1997082205,AM,.,.,S,.,300,1,D,-83.164667,29.068667,,,.,,,,,,,,EDT,6.1,C,,354,08,08,08,08,08,08,NO,5,,,,,,,,,,,,,1,,.,,,,,CKR970327,,0,0,,,,,5.5,0.23,340,,,,,,,,,,,,.,,,43560,13748,600,,
CKM19970822,CKM1997082206,AM,.,.,S,.,300,1,D,-83.102333,29.0905,,,.,,,,,,,,EDT,2.7,C,,333,08,08,08,08,08,08,NO,2.7,,,,,,,,,,,,,0.3,,.,,,,,CKR970328,,0,0,,,,,2.4,0.17,313,,,,,,,,,,,,.,,,45840,13748,600,,
CKM19970822,CKM1997082207,AM,.,.,S,.,300,1,D,-83.091833,29.0875,,,.,,,,,,,,EDT,2.2,C,,334,08,08,08,08,08,08,YES,2.2,,,,,,,,,,,,,8.5,,.,,,,,CKR970329,,0,0,,,,,1.8,0.2,302,,,,,,,,,,,,.,,,47340,13748,600,,
CKM19970822,CKM1997082208,AM,.,.,S,.,300,1,D,-83.103667,29.035333,,,.,,,,,,,,EDT,5.5,C,,404,08,08,08,08,08,08,NO,5.5,,,,,,,,,,,,,0.7,,.,,,,,CKR970330,,0,0,,,,,5.5,0.2,294,,,,,,,,,,,,.,,,49800,13748,600,,
CKM19970822,CKM1997082209,AM,.,.,S,.,300,1,D,-83.112167,29.021333,,,.,,,,,,,,EDT,5.2,C,,423,08,08,08,08,08,08,NO,5,,,,,,,,,,,,,5,,.,,,,,CKR970331,,0,0,,,,,5.2,0.19,300,,,,,,,,,,,,.,,,51240,13748,600,,
CKM19970822,CKM1997082210,AM,.,.,S,.,300,1,D,-82.9885,29.043167,,,.,,,,,,,,EDT,4.3,C,,411,08,08,08,08,08,08,NO,2.8,,,,,,,,,,,,,25,,.,,,,,CKR970332,,0,0,,,,,4.3,0.21,313,,,,,,,,,,,,.,,,54060,13748,600,,
CKM19970822,CKM1997082211,AM,.,.,S,.,300,1,D,-82.985,29.059667,,,.,,,,,,,,EDT,3.4,C,,388,08,08,08,08,08,08,NO,3,,,,,,,,,,,,,1.5,,.,,,,,CKR970333,,0,0,,,,,3.1,0.23,314,,,,,,,,,,,,.,,,55920,13748,600,,
CKM19970822,CKM1997082212,AM,.,.,S,.,300,1,D,-83.008833,29.113333,,,.,,,,,,,,EDT,2.4,C,,315,08,08,08,08,08,08,NO,2.2,,,,,,,,,,,,,20,,.,,,,,CKR970334,,0,0,,,,,2.7,0.23,265,,,,,,,,,,,,.,,,58320,13748,600,,
CKM19970822,CKM1997082213,AM,.,.,S,.,300,1,D,-82.990167,29.1405,,,.,,,,,,,,EDT,2.7,C,,270,08,08,08,08,08,08,NO,0.8,,,,,,,,,,,,,15,,.,,,,,CKR970335,,0,0,,,,,2.1,0.23,285,,,,,,,,,,,,.,,,60900,13748,600,,
CKM19970825,CKM1997082501,AM,.,.,S,D,160,1,D,-83.0805,29.2015,,,.,,,,,,,,EDT,1,B,,189,08,08,08,08,08,08,YES,0.5,,,0,,,,,,,,,,0,2,G,0,,,,CKG970057,,90,180,0,,,,,,,,,,,,,,,,,,.,,,36000,13751,,,
CKM19970825,CKM1997082502,AM,.,.,S,D,160,1,D,-83.081667,29.2305,,,.,,,,,,,,EDT,0.7,B,,178,08,08,08,08,08,08,YES,0.4,,,0,,,,,,,,,,0,4,G,0,,,,CKG970058,,90,180,0,,,,,,,,,,,,,,,,,,.,,,39600,13751,,,
CKM19970825,CKM1997082503,AM,.,.,S,D,160,1,D,-83.083,29.262167,,,.,,,,,,,,EDT,0.7,B,,154,08,08,08,08,08,08,YES,0.5,,,0,,,,,,,,,,0,0,G,0,,,,CKG970059,,270,270,0,,,,,,,,,,,,,,,,,,.,,,43200,13751,,,
CKM19970825,CKM1997082504,AM,.,.,S,D,160,1,D,-83.0785,29.241833,,,.,,,,,,,,EDT,1.2,B,,160,08,08,08,08,.,08,YES,0.5,,,0,,,,,,,,,,0,2,E,0,,,,CKG970060,,90,0,0,,,,,,,,,,,,,,,,,,.,,,48600,13751,,,
CKM19970826,CKM1997082601,AM,.,.,S,D,160,1,D,-83.178333,29.329,,,.,,,,,,,,EDT,1.2,B,,108,08,08,08,08,08,08,NO,1,,,0,,,,,,,,,,5,5,G,2,,,,CKG970061,,90,90,0.1,,,,,,,,,,,,,,,,,,.,,,35100,13752,,,
CKM19970826,CKM1997082602,AM,.,.,S,.,300,1,D,-83.105833,29.236,,,.,,,,,,,,EDT,2,B,,164,08,08,08,08,08,08,NO,1.1,,,,,,,,,,,,,5,,.,,,,,CKR970336,,0,0,,,,,1.8,0.25,15,,,,,,,,,,,,.,,,41280,13752,600,,
CKM19970826,CKM1997082603,AM,.,.,S,.,300,1,D,-83.113667,29.218833,,,.,,,,,,,,EDT,1.8,B,,176,08,08,08,08,08,08,NO,1,,,,,,,,,,,,,7,,.,,,,,CKR970337,,0,0,,,,,1.8,0.19,20,,,,,,,,,,,,.,,,44580,13752,600,,
CKM19970827,CKM1997082701,AM,.,.,S,D,160,1,D,-83,29.147667,,,.,,,,,,,,EDT,1.3,C,,268,08,08,08,08,08,08,NO,0.7,,,0,,,,,,,,,,1,0,E,0,,,,CKG970062,,0,0,0.2,,,,,,,,,,,,,,,,,,.,,,40200,13753,,,
CKM19970827,CKM1997082702,AM,.,.,S,D,160,1,D,-83.0715,29.0965,,,.,,,,,,,,EDT,1,C,,335,08,08,08,08,08,08,YES,0.7,,,90,,,,,,,,,,20,5,G,3,,,,CKG970063,,0,0,0.3,,,,,,,,,,,,,,,,,,.,,,45000,13753,,,
CKM19970827,CKM1997082703,AM,.,.,S,D,160,1,D,-83.068833,29.131167,,,.,,,,,,,,EDT,1.1,C,,288,08,08,08,08,08,08,YES,1.1,,,10,,,,,,,,,,10,2,E,0,,,,CKG970064,,0,0,0,,,,,,,,,,,,,,,,,,.,,,49500,13753,,,
CKM19970828,CKM1997082801,AM,.,.,S,D,160,1,D,-83.065833,29.158333,,,.,,,,,,,,EDT,1.4,C,,243,08,08,08,08,08,08,NO,0.4,,,0,,,,,,,,,,2,3,G,0,,,,CKG970065,,0,0,0.1,,,,,,,,,,,,,,,,,,.,,,34200,13754,,,
CKM19970828,CKM1997082802,AM,.,.,S,D,160,1,D,-83.038667,29.170833,,,.,,,,,,,,EDT,0.9,C,,218,08,08,08,08,08,08,NO,0.5,,,0,,,,,,,,,,0,0,E,0,,,,CKG970066,,0,0,0.3,,,,,,,,,,,,,,,,,,.,,,41400,13754,,,
CKM19970829,CKM1997082901,AM,.,.,S,.,300,1,D,-83.287167,29.359833,,,.,,,,,,,,EDT,2.8,B,,83,08,08,08,08,08,08,NO,1.8,,,,,,,,,,,,,10,,.,,,,,CKR970338,,0,0,,,,,2.8,0.23,287,,,,,,,,,,,,.,,,36720,13755,600,,
CKM19970829,CKM1997082902,AM,.,.,S,.,300,1,D,-83.2705,29.354167,,,.,,,,,,,,EDT,2.2,B,,84,08,08,08,08,08,08,NO,1.9,,,,,,,,,,,,,25,,.,,,,,CKR970339,,0,0,,,,,2.4,0.22,280,,,,,,,,,,,,.,,,38880,13755,600,,
CKM19970829,CKM1997082903,AM,.,.,S,.,300,1,D,-83.2355,29.286,,,.,,,,,,,,EDT,4,B,,122,08,08,08,08,08,08,NO,3.2,,,,,,,,,,,,,10,,.,,,,,CKR970340,,0,0,,,,,4.3,0.19,274,,,,,,,,,,,,.,,,43860,13755,600,,
CKM19970829,CKM1997082904,AM,.,.,S,.,300,1,D,-83.232167,29.235167,,,.,,,,,,,,EDT,4.3,B,,158,08,08,08,08,08,08,NO,4.5,,,,,,,,,,,,,5,,.,,,,,CKR970341,,0,270,,,,,4.9,0.23,338,,,,,,,,,,,,.,,,46740,13755,600,,
CKM19970829,CKM1997082905,AM,.,.,S,.,300,1,D,-83.192167,29.244,,,.,,,,,,,,EDT,2.7,B,,159,08,08,08,08,08,08,NO,2.6,,,,,,,,,,,,,0.5,,.,,,,,CKR970342,,0,0,,,,,2.4,0.23,268,,,,,,,,,,,,.,,,48900,13755,600,,
CKM19970904,CKM1997090401,AM,.,.,S,.,22,1,D,-83.017667,29.145667,,,.,,,,,,,,EDT,0.5,C,,268,08,08,08,08,08,08,NO,0.4,,,0,,,,,,,,,,0.2,0,E,0,,,,CKR970343,,0,0,0,,,,,,,,,,,,,,,,,,.,,,29700,13761,,,
CKM19970904,CKM1997090402,AM,.,.,S,B,20,1,D,-83.014,29.141,,,.,,,,,,,,EDT,0.5,C,,269,08,08,08,08,08,08,NO,0.3,,,0,,,,,,,,,,0.1,40,G,35,,,,CKR970344,,0,0,0.5,,,,,,,,,,,,,,,,,,.,,,32100,13761,,,
CKM19970904,CKM1997090403,AM,.,.,S,B,20,1,D,-82.951167,29.147,,,.,,,,,,,,EDT,1.2,C,,272,08,08,08,08,08,08,NO,0.6,,,0,,,,,,,,,,2,,U,,,,,CKR970345,,0,0,1.2,,,,,,,,,,,,,,,,,,.,,,34560,13761,,,
CKM19970904,CKM1997090404,AM,.,.,S,A,20,1,D,-83.030167,29.113833,,,.,,,,,,,,EDT,0.6,C,,314,08,08,08,08,08,08,YES,0.6,,,100,,,,,,,,,,0.2,,U,,,,,CKR970346,,0,0,0.6,,,,,,,,,,,,,,,,,,.,,,37500,13761,,,
CKM19970904,CKM1997090405,AM,.,.,S,.,300,1,D,-83.036333,29.087833,,,.,,,,,,,,EDT,2.3,C,,337,08,08,08,08,08,08,YES,2.3,,,,,,,,,,,,,8,,.,,,,,CKR970347,,0,0,,,,,2,0.18,164,,,,,,,,,,,,.,,,41040,13761,600,,
CKM19970904,CKM1997090406,AM,.,.,S,.,300,1,D,-83.046667,29.019833,,,.,,,,,,,,EDT,6.1,C,,427,08,08,08,08,08,08,NO,4,,,,,,,,,,,,,6,,.,,,,,CKR970348,,0,270,,,,,6.1,0.18,190,,,,,,,,,,,,.,,,44340,13761,600,,
CKM19970904,CKM1997090407,AM,.,.,S,.,300,1,D,-83.066667,29.028,,,.,,,,,,,,EDT,4.5,C,,425,08,08,08,08,08,08,NO,4,,,,,,,,,,,,,10,,.,,,,,CKR970349,,0,270,,,,,4.8,0.18,202,,,,,,,,,,,,.,,,46620,13761,600,,
CKM19970904,CKM1997090408,AM,.,.,S,.,300,1,D,-83.137333,29.054833,,,.,,,,,,,,EDT,5.8,C,,379,08,08,08,08,08,08,NO,4.5,,,,,,,,,,,,,40,,.,,,,,CKR970350,,0,0,,,,,6.4,0.17,231,,,,,,,,,,,,.,,,49440,13761,600,,
CKM19970908,CKM1997090801,AM,.,.,S,.,300,1,D,-82.975833,29.135167,,,.,,,,,,,,EDT,2.4,C,,271,08,08,08,08,08,08,NO,1.6,,,,,,,,,,,,,15,,.,,,,,CKR970351,,0,0,,,,,2.4,0.27,160,,,,,,,,,,,,.,,,31440,13765,600,,
CKM19970908,CKM1997090802,AM,.,.,S,.,300,1,D,-83.019167,29.122167,,,.,,,,,,,,EDT,1.8,C,,291,08,08,08,08,08,08,YES,2.8,,,,,,,,,,,,,3,,.,,,,,CKR970352,,0,0,,,,,2.1,0.23,145,,,,,,,,,,,,.,,,33960,13765,600,,
CKM19970908,CKM1997090803,AM,.,.,S,.,22,1,D,-83.066833,29.0955,,,.,,,,,,,,EDT,0.3,C,,335,08,08,08,08,08,08,YES,0.3,,,0,,,,,,,,,,15,4,G,0,,,,CKR970353,,0,0,0,,,,,,,,,,,,,,,,,,.,,,36300,13765,,,
CKM19970908,CKM1997090804,AM,.,.,S,A,20,1,D,-83.0865,29.093333,,,.,,,,,,,,EDT,0.6,C,,334,08,08,08,08,08,08,YES,0.6,,,100,,,,,,,,,,1,,U,,,,,CKR970354,,0,0,0.6,,,,,,,,,,,,,,,,,,.,,,39000,13765,,,
CKM19970908,CKM1997090805,AM,.,.,S,.,300,1,D,-83.0785,29.072667,,,.,,,,,,,,EDT,3.1,C,,359,08,08,08,08,08,08,NO,3.5,,,,,,,,,,,,,4,,.,,,,,CKR970355,,0,0,,,,,3,0.22,183,,,,,,,,,,,,.,,,42300,13765,600,,
CKM19970908,CKM1997090806,AM,.,.,S,.,300,1,D,-83.072167,29.066,,,.,,,,,,,,EDT,4.3,C,,383,08,08,08,08,08,08,NO,3.9,,,,,,,,,,,,,5,,.,,,,,CKR970356,,0,0,,,,,4.3,0.21,140,,,,,,,,,,,,.,,,44520,13765,600,,
CKM19970908,CKM1997090807,AM,.,.,S,.,300,1,D,-83.064167,29.075167,,,.,,,,,,,,EDT,2,C,,360,08,08,08,08,08,08,YES,2.5,,,,,,,,,,,,,8,,.,,,,,CKR970357,,0,0,,,,,3,0.2,136,,,,,,,,,,,,.,,,46680,13765,600,,
CKM19970908,CKM1997090808,AM,.,.,S,.,300,1,D,-83.071167,29.138667,,,.,,,,,,,,EDT,4,C,,265,08,08,08,08,08,08,NO,1.8,,,,,,,,,,,,,12,,.,,,,,CKR970358,,0,0,,,,,3,0.19,279,,,,,,,,,,,,.,,,50400,13765,600,,
CKM19970908,CKM1997090809,AM,.,.,S,.,300,1,D,-83.111333,29.162167,,,.,,,,,,,,EDT,2.4,C,,240,08,08,08,08,08,08,NO,2.5,,,,,,,,,,,,,2,,.,,,,,CKR970359,,0,0,,,,,2.6,0.19,278,,,,,,,,,,,,.,,,53160,13765,600,,
CKM19970908,CKM1997090810,AM,.,.,S,.,22,1,D,-83.037167,29.143,,,.,,,,,,,,EDT,0.5,C,,267,08,08,08,08,08,08,NO,0.4,,,0,,,,,,,,,,50,2,E,0,,,,CKR970360,,0,0,0.5,,,,,,,,,,,,,,,,,,.,,,57600,13765,,,
CKM19970909,CKM1997090901,AM,.,.,S,D,23,1,D,-83.062667,29.203333,,,.,,,,,,,,EDT,1.2,B,,190,08,08,08,08,08,08,NO,0.5,,,0,,,,,,,,,,0,0,E,0,,,,CKR970361,,0,0,0.2,,,,,,,,,,,,,,,,,,.,,,30600,13766,,,
CKM19970909,CKM1997090902,AM,.,.,S,.,22,1,D,-83.076333,29.219833,,,.,,,,,,,,EDT,0.5,B,,178,08,08,08,08,08,08,YES,0.5,,,0,,,,,,,,,,1.5,0,E,0,,,,CKR970362,,0,0,0.3,,,,,,,,,,,,,,,,,,.,,,33600,13766,,,
CKM19970909,CKM1997090903,AM,.,.,S,.,22,1,D,-83.075167,29.239167,,,.,,,,,,,,EDT,0.6,B,,167,08,08,08,08,08,08,YES,0.6,,,0,,,,,,,,,,3,0,E,0,,,,CKR970363,,0,0,0.2,,,,,,,,,,,,,,,,,,.,,,36900,13766,,,
CKM19970909,CKM1997090904,AM,.,.,S,D,23,1,D,-83.060833,29.232833,,,.,,,,,,,,EDT,0.9,B,,179,08,08,08,08,08,08,NO,0.7,,,0,,,,,,,,,,0,0,E,0,,,,CKR970364,,0,180,0,,,,,,,,,,,,,,,,,,.,,,41100,13766,,,
CKM19970909,CKM1997090905,AM,.,.,S,B,20,1,D,-83.149333,29.237167,,,.,,,,,,,,EDT,0.7,B,,162,08,08,08,08,08,08,YES,0.7,,,0,,,,,,,,,,3,,U,,,,,CKR970365,,0,180,0.7,,,,,,,,,,,,,,,,,,.,,,45000,13766,,,
CKM19970909,CKM1997090906,AM,.,.,S,A,20,1,D,-83.128,29.207667,,,.,,,,,,,,EDT,1.2,B,,186,08,08,08,08,08,08,YES,1.2,,,100,,,,,,,,,,0.1,,U,,,,,CKR970366,,0,0,1.2,,,,,,,,,,,,,,,,,,.,,,46800,13766,,,
CKM19970909,CKM1997090907,AM,.,.,S,.,300,1,D,-83.136667,29.232333,,,.,,,,,,,,EDT,2,B,,174,08,08,08,08,08,08,NO,1.4,,,,,,,,,,,,,15,,.,,,,,CKR970367,,0,0,,,,,2,0.21,288,,,,,,,,,,,,.,,,49500,13766,600,,
CKM19970909,CKM1997090908,AM,.,.,S,.,300,1,D,-83.113333,29.237333,,,.,,,,,,,,EDT,1.9,B,,164,08,08,08,08,08,08,NO,1.3,,,,,,,,,,,,,20,,.,,,,,CKR970368,,0,0,,,,,1.9,0.19,284,,,,,,,,,,,,.,,,51780,13766,600,,
CKM19970909,CKM1997090909,AM,.,.,S,.,300,1,D,-83.101667,29.214333,,,.,,,,,,,,EDT,2,B,,187,08,08,08,08,08,08,NO,1.3,,,,,,,,,,,,,8,,.,,,,,CKR970369,,0,0,,,,,2.8,0.19,275,,,,,,,,,,,,.,,,54660,13766,600,,
CKM19970909,CKM1997090910,AM,.,.,S,.,300,1,D,-83.184167,29.1925,,,.,,,,,,,,EDT,4.5,B,,191,08,08,08,08,08,08,NO,3.5,,,,,,,,,,,,,10,,.,,,,,CKR970370,,0,0,,,,,4.7,0.22,262,,,,,,,,,,,,.,,,58800,13766,600,,
CKM19970910,CKM1997091001,AM,.,.,S,.,300,1,D,-83.215833,29.255167,,,.,,,,,,,,EDT,3.9,B,,146,08,08,08,08,08,08,NO,3.5,,,,,,,,,,,,,10,,.,,,,,CKR970371,,0,0,,,,,3.9,0.22,139,,,,,,,,,,,,.,,,35340,13767,600,,
CKM19970910,CKM1997091002,AM,.,.,S,.,300,1,D,-83.221,29.281833,,,.,,,,,,,,EDT,3.9,B,,134,08,08,08,08,08,08,NO,3.5,,,,,,,,,,,,,8,,.,,,,,CKR970372,,0,0,,,,,3.9,0.22,154,,,,,,,,,,,,.,,,37140,13767,600,,
CKM19970910,CKM1997091003,AM,.,.,S,.,300,1,D,-83.211833,29.2885,,,.,,,,,,,,EDT,3.3,B,,124,08,08,08,08,08,08,NO,2.9,,,,,,,,,,,,,2,,.,,,,,CKR970373,,0,0,,,,,3,0.22,151,,,,,,,,,,,,.,,,39000,13767,600,,
CKM19970910,CKM1997091004,AM,.,.,S,.,300,1,D,-83.223,29.3375,,,.,,,,,,,,EDT,2.2,B,,96,08,08,08,08,08,08,NO,1.8,,,,,,,,,,,,,2,,.,,,,,CKR970374,,270,0,,,,,1.8,0.18,102,,,,,,,,,,,,.,,,41340,13767,600,,
